member_id,member_name,segment,age,gender,income_level,membership_type,join_date
MEM-6084,Kevin Cochran,Consumer,24,Male,Low,Silver,2031-08-28
MEM-6085,Barbara White,Consumer,30,Male,Medium,Bronze,2031-08-29
MEM-6086,Lauren Curry,Consumer,58,Female,Low,Bronze,2031-08-30
MEM-6087,Cynthia Mitchell,Corporate,61,Female,Low,Silver,2031-08-31
MEM-6088,Tyler Wells,Consumer,19,Male,Medium,Silver,2031-09-01
MEM-6089,Steven Kidd,Corporate,47,Male,Medium,Bronze,2031-09-02
MEM-6090,Stacy Myers,Consumer,39,Female,Low,Bronze,2031-09-03
MEM-6091,Angela Taylor,Consumer,18,Male,High,Gold,2031-09-04
MEM-6092,Eric Rice,Corporate,44,Male,Medium,Silver,2031-09-05
MEM-6093,Michele Johnson,Consumer,24,Female,Medium,Bronze,2031-09-06
MEM-6094,Carrie Shaffer,Corporate,18,Female,Low,Gold,2031-09-07
MEM-6095,William Mitchell,Consumer,42,Female,Medium,Silver,2031-09-08
MEM-6096,Beth Leonard,Corporate,65,Male,Medium,Bronze,2031-09-09
MEM-6097,William Martinez,Consumer,21,Male,Medium,Silver,2031-09-10
MEM-6098,Lynn Kim,Home Office,47,Female,Medium,Bronze,2031-09-11
MEM-6099,Benjamin Jones,Consumer,25,Female,Medium,Gold,2031-09-12
MEM-6100,Lisa Coleman,Home Office,66,Male,Medium,Silver,2031-09-13
MEM-6101,Kimberly Anderson,Consumer,38,Female,Medium,Bronze,2031-09-14
MEM-6102,Anita Taylor,Corporate,68,Female,Medium,Bronze,2031-09-15
MEM-6103,Tina Rose,Consumer,21,Female,High,Bronze,2031-09-16
MEM-6104,Thomas Chambers,Home Office,21,Male,Medium,Silver,2031-09-17
MEM-6105,Anita Sparks DVM,Consumer,25,Female,Low,Bronze,2031-09-18
MEM-6106,Sherry Thomas,Consumer,59,Male,High,Silver,2031-09-19
MEM-6107,Jose Garcia,Consumer,43,Female,Low,Gold,2031-09-20
MEM-6108,Melissa Jones,Consumer,46,Male,Medium,Gold,2031-09-21
MEM-6109,Jacqueline Lowe,Consumer,33,Male,High,Bronze,2031-09-22
MEM-6110,Daniel Hansen,Home Office,36,Female,Low,Bronze,2031-09-23
MEM-6111,Jon Lee,Home Office,18,Male,Low,Gold,2031-09-24
MEM-6112,Ronnie Welch,Consumer,54,Male,Medium,Bronze,2031-09-25
MEM-6113,Matthew Brown,Home Office,51,Female,Medium,Bronze,2031-09-26
MEM-6114,Bonnie Sherman,Corporate,46,Male,Low,Gold,2031-09-27
MEM-6115,Mrs. Crystal Pena,Consumer,44,Female,Medium,Gold,2031-09-28
MEM-6116,Joe Flynn,Corporate,65,Female,Low,Bronze,2031-09-29
MEM-6117,Emily Floyd,Corporate,62,Male,Low,Silver,2031-09-30
MEM-6118,Justin Rose,Home Office,47,Male,Medium,Bronze,2031-10-01
MEM-6119,Austin Alexander,Consumer,23,Male,Low,Gold,2031-10-02
MEM-6120,Lisa Lewis,Corporate,53,Male,Medium,Gold,2031-10-03
MEM-6121,Michael Grimes,Consumer,56,Female,High,Silver,2031-10-04
MEM-6122,Amy Rodriguez,Consumer,19,Female,Low,Bronze,2031-10-05
MEM-6123,Bradley Nunez,Consumer,59,Female,Low,Silver,2031-10-06
MEM-6124,Jennifer Williams,Home Office,31,Male,High,Silver,2031-10-07
MEM-6125,Dakota Johnson,Home Office,25,Female,Medium,Bronze,2031-10-08
MEM-6126,Mark Davis,Corporate,20,Female,Medium,Bronze,2031-10-09
MEM-6127,Rachel Williams,Corporate,52,Female,Medium,Bronze,2031-10-10
MEM-6128,Karen Brown,Consumer,44,Male,Medium,Silver,2031-10-11
MEM-6129,Derek Middleton,Consumer,51,Male,High,Bronze,2031-10-12
MEM-6130,Carl Mcguire,Consumer,45,Male,Low,Bronze,2031-10-13
MEM-6131,Francisco Garcia,Consumer,48,Male,Medium,Silver,2031-10-14
MEM-6132,Adam Chavez,Corporate,34,Female,Medium,Gold,2031-10-15
MEM-6133,Michael Campbell,Corporate,36,Male,Medium,Bronze,2031-10-16
MEM-6134,Brian Allen,Consumer,59,Female,Low,Bronze,2031-10-17
MEM-6135,Tara Hall,Consumer,61,Male,High,Gold,2031-10-18
MEM-6136,Kathleen Flores,Consumer,28,Female,High,Bronze,2031-10-19
MEM-6137,Thomas Smith PhD,Consumer,26,Male,Low,Silver,2031-10-20
MEM-6138,Willie Ashley,Home Office,47,Female,Medium,Bronze,2031-10-21
MEM-6139,Thomas Carroll,Corporate,62,Female,Low,Gold,2031-10-22
MEM-6140,Jennifer Lane,Home Office,23,Male,Medium,Silver,2031-10-23
MEM-6141,James Pratt,Consumer,31,Male,Medium,Gold,2031-10-24
MEM-6142,Yvonne Williams,Consumer,48,Male,Medium,Silver,2031-10-25
MEM-6143,Marc Ortiz,Consumer,28,Male,Medium,Silver,2031-10-26
MEM-6144,Mrs. Allison Sharp MD,Home Office,22,Male,Medium,Bronze,2031-10-27
MEM-6145,Dana Smith,Corporate,48,Male,Medium,Silver,2031-10-28
MEM-6146,Taylor Holloway,Consumer,19,Male,Low,Silver,2031-10-29
MEM-6147,Ronald Velasquez,Corporate,56,Male,Low,Bronze,2031-10-30
MEM-6148,David Mitchell,Consumer,34,Female,Medium,Silver,2031-10-31
MEM-6149,Timothy Christensen,Corporate,55,Female,Medium,Bronze,2031-11-01
MEM-6150,Madeline Fry,Home Office,63,Male,Medium,Bronze,2031-11-02
MEM-6151,Margaret Bishop,Corporate,53,Female,Medium,Silver,2031-11-03
MEM-6152,Jason Morris,Corporate,20,Female,High,Bronze,2031-11-04
MEM-6153,Taylor Garcia,Consumer,60,Male,Medium,Silver,2031-11-05
MEM-6154,Michelle Mendoza,Consumer,46,Male,High,Gold,2031-11-06
MEM-6155,Daniel Stanley,Consumer,50,Female,Low,Bronze,2031-11-07
MEM-6156,Roger Jones,Consumer,31,Male,Medium,Silver,2031-11-08
MEM-6157,Colin Stevenson,Corporate,55,Female,Medium,Bronze,2031-11-09
MEM-6158,Michelle Evans,Corporate,46,Male,Medium,Bronze,2031-11-10
MEM-6159,Cheryl Webb,Consumer,40,Female,High,Bronze,2031-11-11
MEM-6160,Taylor King,Home Office,34,Male,Low,Bronze,2031-11-12
MEM-6161,Cheryl White,Consumer,66,Female,Low,Gold,2031-11-13
MEM-6162,Philip Adams,Consumer,28,Male,Medium,Bronze,2031-11-14
MEM-6163,Wendy Wilson,Consumer,45,Female,Medium,Bronze,2031-11-15
MEM-6164,Alicia Larson,Consumer,24,Female,Low,Silver,2031-11-16
MEM-6165,Michelle Brewer,Consumer,62,Male,High,Gold,2031-11-17
MEM-6166,Christine Andrews,Consumer,57,Female,Low,Silver,2031-11-18
MEM-6167,Thomas Schultz,Consumer,25,Female,Low,Gold,2031-11-19
MEM-6168,Joshua Johnson,Home Office,58,Male,Medium,Gold,2031-11-20
MEM-6169,Joel Brown,Consumer,46,Female,Medium,Silver,2031-11-21
MEM-6170,Alyssa Miller,Consumer,42,Female,Medium,Bronze,2031-11-22
MEM-6171,Jessica Martin,Consumer,24,Female,Medium,Bronze,2031-11-23
MEM-6172,Stephanie Peterson,Corporate,39,Male,Low,Bronze,2031-11-24
MEM-6173,Brandon Banks,Consumer,26,Female,Low,Gold,2031-11-25
MEM-6174,Christine Young,Home Office,28,Male,Low,Silver,2031-11-26
MEM-6175,Jessica Brewer,Corporate,51,Female,High,Bronze,2031-11-27
MEM-6176,Paige Hall,Corporate,44,Male,Low,Silver,2031-11-28
MEM-6177,Andre Hale,Corporate,67,Female,High,Bronze,2031-11-29
MEM-6178,William Page,Consumer,39,Male,Low,Silver,2031-11-30
MEM-6179,Jason Clements,Consumer,20,Female,High,Bronze,2031-12-01
MEM-6180,Michael George,Consumer,67,Female,Medium,Bronze,2031-12-02
MEM-6181,Sean James,Corporate,65,Male,Medium,Silver,2031-12-03
MEM-6182,Evelyn Williams,Consumer,57,Female,Medium,Gold,2031-12-04
MEM-6183,Madeline Molina,Consumer,25,Female,Low,Silver,2031-12-05
MEM-6184,Samuel Garcia,Home Office,23,Female,Low,Gold,2031-12-06
MEM-6185,Timothy White,Consumer,42,Male,High,Gold,2031-12-07
MEM-6186,Stephen Russell,Home Office,19,Male,Low,Bronze,2031-12-08
MEM-6187,Taylor Moore,Corporate,33,Female,Low,Silver,2031-12-09
MEM-6188,Roberto Hughes II,Consumer,58,Male,Medium,Silver,2031-12-10
MEM-6189,Marc Knox,Consumer,68,Female,High,Bronze,2031-12-11
MEM-6190,David Sanders,Consumer,38,Male,Medium,Bronze,2031-12-12
MEM-6191,James Chase,Corporate,32,Male,Medium,Gold,2031-12-13
MEM-6192,Mrs. Lauren Collins,Corporate,51,Male,High,Bronze,2031-12-14
MEM-6193,Tyler Perez,Corporate,64,Female,Medium,Silver,2031-12-15
MEM-6194,Angela Little,Home Office,60,Female,High,Bronze,2031-12-16
MEM-6195,Scott Lee,Corporate,37,Male,Low,Silver,2031-12-17
MEM-6196,Mr. Jeffrey Hogan,Consumer,61,Male,Medium,Bronze,2031-12-18
MEM-6197,Peter Washington,Consumer,48,Male,High,Silver,2031-12-19
MEM-6198,Timothy Chavez,Home Office,32,Male,Medium,Silver,2031-12-20
MEM-6199,Todd Nielsen,Consumer,65,Female,Medium,Silver,2031-12-21
MEM-6200,Robert Wade,Consumer,45,Male,Low,Silver,2031-12-22
MEM-6201,Mr. Clayton Carlson,Corporate,23,Male,Medium,Silver,2031-12-23
MEM-6202,Daniel Clarke,Consumer,20,Male,Low,Bronze,2031-12-24
MEM-6203,Harold Rose,Home Office,55,Male,Medium,Bronze,2031-12-25
MEM-6204,Rachel Carlson,Corporate,40,Female,Medium,Bronze,2031-12-26
MEM-6205,Raymond Jackson,Consumer,20,Female,Medium,Silver,2031-12-27
MEM-6206,Mrs. Melissa Estes,Home Office,62,Female,Medium,Bronze,2031-12-28
MEM-6207,Shannon Gallagher,Consumer,61,Female,Medium,Bronze,2031-12-29
MEM-6208,Jose Walker,Consumer,25,Male,Low,Bronze,2031-12-30
MEM-6209,Suzanne Burns,Consumer,19,Female,Low,Silver,2031-12-31
MEM-6210,Dylan Sanchez,Consumer,24,Female,Medium,Gold,2032-01-01
MEM-6211,Christopher Moses,Consumer,34,Male,High,Silver,2032-01-02
MEM-6212,Ryan Frazier,Consumer,24,Female,Low,Bronze,2032-01-03
MEM-6213,Joel Young,Consumer,50,Female,Medium,Gold,2032-01-04
MEM-6214,Amber Harris,Consumer,53,Female,Medium,Silver,2032-01-05
MEM-6215,Amber Lopez,Corporate,64,Female,Low,Bronze,2032-01-06
MEM-6216,Dan Smith,Home Office,21,Female,Low,Silver,2032-01-07
MEM-6217,George Dixon,Consumer,61,Female,Medium,Silver,2032-01-08
MEM-6218,Andrea Rush,Consumer,33,Male,Low,Silver,2032-01-09
MEM-6219,Tammy Dawson,Consumer,38,Male,Low,Bronze,2032-01-10
MEM-6220,Charlotte Padilla,Consumer,35,Male,Medium,Silver,2032-01-11
MEM-6221,Raymond Cohen,Corporate,63,Male,Medium,Silver,2032-01-12
MEM-6222,Sara Graham,Corporate,63,Female,Medium,Bronze,2032-01-13
MEM-6223,Derrick Tucker,Consumer,45,Female,Medium,Gold,2032-01-14
MEM-6224,Charles Ramirez,Consumer,60,Female,Medium,Silver,2032-01-15
MEM-6225,Eric White,Consumer,33,Female,Low,Silver,2032-01-16
MEM-6226,Andrew Stewart,Corporate,64,Female,Medium,Silver,2032-01-17
MEM-6227,Dawn Robinson,Consumer,39,Male,Medium,Bronze,2032-01-18
MEM-6228,Richard Mitchell,Home Office,23,Male,Medium,Bronze,2032-01-19
MEM-6229,Carl Pham,Corporate,47,Male,Medium,Bronze,2032-01-20
MEM-6230,Olivia Johnson,Consumer,62,Female,Low,Bronze,2032-01-21
MEM-6231,Trevor Davis,Corporate,45,Male,Low,Silver,2032-01-22
MEM-6232,Heather Peterson,Home Office,34,Female,Medium,Bronze,2032-01-23
MEM-6233,Martin Werner,Corporate,53,Male,Medium,Bronze,2032-01-24
MEM-6234,Valerie Lee,Consumer,29,Male,High,Bronze,2032-01-25
MEM-6235,Jacob Johnson,Consumer,67,Female,High,Gold,2032-01-26
MEM-6236,Ricardo Black,Home Office,57,Male,Medium,Silver,2032-01-27
MEM-6237,Deborah Nichols,Corporate,29,Female,Low,Bronze,2032-01-28
MEM-6238,Jodi Johnston,Corporate,53,Male,Low,Bronze,2032-01-29
MEM-6239,Connie Barnett,Home Office,57,Female,High,Bronze,2032-01-30
MEM-6240,David Jackson,Home Office,46,Male,High,Bronze,2032-01-31
MEM-6241,Erica Ramirez,Home Office,19,Female,Low,Gold,2032-02-01
MEM-6242,Thomas Davis,Consumer,46,Male,Medium,Silver,2032-02-02
MEM-6243,Meagan Conner,Corporate,47,Female,Medium,Bronze,2032-02-03
MEM-6244,Joy Robinson,Corporate,53,Male,Low,Gold,2032-02-04
MEM-6245,Pamela Hoover,Corporate,61,Female,High,Gold,2032-02-05
MEM-6246,Stephanie Morales,Corporate,42,Female,High,Bronze,2032-02-06
MEM-6247,Carla Mitchell,Consumer,38,Male,High,Bronze,2032-02-07
MEM-6248,Jonathan Dickson,Corporate,39,Female,Medium,Bronze,2032-02-08
MEM-6249,Alison Smith,Corporate,27,Female,Medium,Silver,2032-02-09
MEM-6250,Cody Fischer,Consumer,48,Female,Medium,Silver,2032-02-10
MEM-6251,Tiffany Mckay,Consumer,64,Female,High,Silver,2032-02-11
MEM-6252,Brian Richards,Consumer,26,Female,High,Bronze,2032-02-12
MEM-6253,Elizabeth Garrett,Consumer,58,Male,Medium,Gold,2032-02-13
MEM-6254,Tammy Rodriguez,Consumer,56,Male,Medium,Bronze,2032-02-14
MEM-6255,Timothy Moody,Consumer,51,Male,High,Bronze,2032-02-15
MEM-6256,Kim Jordan,Corporate,56,Female,Low,Bronze,2032-02-16
MEM-6257,Patrick Lynn,Corporate,58,Female,Low,Silver,2032-02-17
MEM-6258,Patrick Michael,Corporate,67,Female,Medium,Bronze,2032-02-18
MEM-6259,Nancy Melendez,Home Office,40,Female,High,Bronze,2032-02-19
MEM-6260,John Thomas,Consumer,29,Female,Low,Silver,2032-02-20
MEM-6261,Alexander Mcguire,Consumer,24,Male,Medium,Bronze,2032-02-21
MEM-6262,Nathan Walker,Home Office,49,Female,High,Gold,2032-02-22
MEM-6263,Kenneth Lozano,Consumer,36,Male,Medium,Bronze,2032-02-23
MEM-6264,Dawn Hubbard,Home Office,39,Male,Low,Gold,2032-02-24
MEM-6265,Seth Gonzalez,Home Office,33,Female,Medium,Gold,2032-02-25
MEM-6266,Crystal Harris,Corporate,25,Female,Low,Bronze,2032-02-26
MEM-6267,Ryan King,Home Office,47,Male,Medium,Silver,2032-02-27
MEM-6268,Allison Caldwell,Consumer,68,Male,Medium,Gold,2032-02-28
MEM-6269,Scott Henry,Consumer,23,Female,Medium,Silver,2032-02-29
MEM-6270,Cameron Rowe,Corporate,19,Female,Medium,Silver,2032-03-01
MEM-6271,Ryan Graham,Consumer,51,Male,Medium,Bronze,2032-03-02
MEM-6272,James Carter,Home Office,46,Male,Medium,Bronze,2032-03-03
MEM-6273,Wesley Martin,Consumer,57,Male,Low,Bronze,2032-03-04
MEM-6274,Michael Robinson,Corporate,59,Male,Medium,Bronze,2032-03-05
MEM-6275,Hannah Marshall,Corporate,60,Male,Medium,Bronze,2032-03-06
MEM-6276,Richard Jones,Corporate,69,Female,Medium,Gold,2032-03-07
MEM-6277,Jerry Christian,Consumer,37,Female,Low,Gold,2032-03-08
MEM-6278,Jennifer Garcia,Consumer,20,Female,Low,Gold,2032-03-09
MEM-6279,James Marshall,Home Office,65,Male,High,Silver,2032-03-10
MEM-6280,Diana Stewart,Consumer,52,Female,Medium,Bronze,2032-03-11
MEM-6281,Thomas Gardner,Home Office,25,Female,High,Bronze,2032-03-12
MEM-6282,Lisa Marks,Corporate,68,Female,High,Bronze,2032-03-13
MEM-6283,Alex Aguirre,Corporate,29,Male,Medium,Silver,2032-03-14
MEM-6284,Lydia Williams,Corporate,67,Female,Medium,Gold,2032-03-15
MEM-6285,Taylor Beard,Consumer,62,Female,Low,Silver,2032-03-16
MEM-6286,Ian Reed,Corporate,60,Male,Medium,Gold,2032-03-17
MEM-6287,John Owens,Home Office,49,Female,Medium,Gold,2032-03-18
MEM-6288,Evelyn Phillips MD,Consumer,46,Male,High,Bronze,2032-03-19
MEM-6289,Julia Hanna,Home Office,62,Male,Medium,Bronze,2032-03-20
MEM-6290,Jermaine Rodgers,Consumer,38,Male,Medium,Bronze,2032-03-21
MEM-6291,Monique Parker,Consumer,20,Male,High,Bronze,2032-03-22
MEM-6292,Christina Brown,Consumer,55,Male,Low,Bronze,2032-03-23
MEM-6293,Richard Lewis,Home Office,44,Female,Medium,Silver,2032-03-24
MEM-6294,James Morales,Consumer,20,Female,Medium,Silver,2032-03-25
MEM-6295,Ashley Mitchell,Home Office,18,Female,Low,Gold,2032-03-26
MEM-6296,Rachel Reyes,Home Office,63,Female,Medium,Bronze,2032-03-27
MEM-6297,Cheryl Stevens,Consumer,37,Male,Low,Bronze,2032-03-28
MEM-6298,Christina Garcia,Consumer,24,Female,Low,Silver,2032-03-29
MEM-6299,Amy Washington,Corporate,58,Female,Medium,Silver,2032-03-30
MEM-6300,Mary Haley,Consumer,18,Male,Low,Bronze,2032-03-31
MEM-6301,Amber Hale,Corporate,27,Male,Medium,Gold,2032-04-01
MEM-6302,Brian West,Consumer,62,Male,Low,Bronze,2032-04-02
MEM-6303,Trevor Hernandez,Consumer,29,Female,Medium,Bronze,2032-04-03
MEM-6304,Kara Gallegos,Corporate,21,Male,Medium,Silver,2032-04-04
MEM-6305,Derrick Carter,Consumer,24,Male,High,Silver,2032-04-05
MEM-6306,Corey Jones,Consumer,27,Male,Medium,Silver,2032-04-06
MEM-6307,Nicole Mata,Consumer,39,Male,High,Bronze,2032-04-07
MEM-6308,Kimberly Davis,Consumer,42,Female,Medium,Bronze,2032-04-08
MEM-6309,Chloe Meadows,Corporate,46,Female,Medium,Gold,2032-04-09
MEM-6310,Judy Blanchard,Home Office,56,Male,High,Gold,2032-04-10
MEM-6311,Matthew Blevins,Consumer,32,Female,Low,Bronze,2032-04-11
MEM-6312,Michael Marquez,Corporate,36,Female,Medium,Gold,2032-04-12
MEM-6313,Ronnie Smith,Corporate,56,Male,High,Gold,2032-04-13
MEM-6314,Desiree Wang,Consumer,63,Male,Low,Gold,2032-04-14
MEM-6315,Mackenzie Young,Consumer,63,Female,Low,Silver,2032-04-15
MEM-6316,Meredith Anderson,Home Office,35,Male,Medium,Silver,2032-04-16
MEM-6317,Danielle Lamb,Corporate,59,Female,High,Bronze,2032-04-17
MEM-6318,Janet Miranda,Corporate,20,Male,Medium,Bronze,2032-04-18
MEM-6319,Brandon Wagner,Corporate,23,Female,Medium,Bronze,2032-04-19
MEM-6320,Melissa Collins,Consumer,39,Female,Medium,Gold,2032-04-20
MEM-6321,Angela Carter,Corporate,58,Female,Medium,Bronze,2032-04-21
MEM-6322,David Jones,Corporate,63,Female,Medium,Bronze,2032-04-22
MEM-6323,Katie Solis,Corporate,48,Male,Medium,Silver,2032-04-23
MEM-6324,Deborah Aguilar,Consumer,38,Male,Medium,Gold,2032-04-24
MEM-6325,Mary Henderson,Consumer,25,Female,High,Bronze,2032-04-25
MEM-6326,Mark Saunders,Consumer,18,Male,Low,Bronze,2032-04-26
MEM-6327,Susan Payne,Home Office,20,Male,High,Bronze,2032-04-27
MEM-6328,Nicole Green,Consumer,46,Female,High,Bronze,2032-04-28
MEM-6329,Mary Mcdonald,Consumer,23,Female,Low,Gold,2032-04-29
MEM-6330,Gary Thompson,Consumer,50,Female,Medium,Bronze,2032-04-30
MEM-6331,Todd Thomas,Consumer,35,Female,High,Bronze,2032-05-01
MEM-6332,Kristi Davis,Corporate,59,Female,Medium,Bronze,2032-05-02
MEM-6333,Rachel Ruiz,Corporate,66,Female,Low,Bronze,2032-05-03
MEM-6334,Kimberly Tran,Corporate,18,Female,High,Bronze,2032-05-04
MEM-6335,Maria Mclaughlin,Consumer,39,Male,Medium,Gold,2032-05-05
MEM-6336,Stephanie James,Corporate,48,Male,Medium,Bronze,2032-05-06
MEM-6337,David Elliott,Consumer,40,Female,Medium,Silver,2032-05-07
MEM-6338,Anthony Harrison,Consumer,25,Male,High,Silver,2032-05-08
MEM-6339,Linda Miller,Consumer,46,Female,High,Bronze,2032-05-09
MEM-6340,Anita Chase,Consumer,61,Female,Medium,Bronze,2032-05-10
MEM-6341,Matthew Gomez,Consumer,68,Male,High,Silver,2032-05-11
MEM-6342,James Nguyen,Corporate,63,Female,Low,Bronze,2032-05-12
MEM-6343,Rebecca Lewis,Corporate,36,Male,High,Bronze,2032-05-13
MEM-6344,Jason Berry,Home Office,66,Female,Low,Gold,2032-05-14
MEM-6345,Kevin Lee,Consumer,33,Female,High,Silver,2032-05-15
MEM-6346,Mariah Jackson,Consumer,36,Male,Low,Gold,2032-05-16
MEM-6347,Amanda Walker,Consumer,54,Female,Medium,Bronze,2032-05-17
MEM-6348,Stephen Porter,Home Office,39,Female,High,Silver,2032-05-18
MEM-6349,Wesley Randall,Corporate,36,Female,Medium,Gold,2032-05-19
MEM-6350,Zachary Barrett,Corporate,21,Female,Low,Silver,2032-05-20
MEM-6351,Jessica Mcintyre,Consumer,22,Male,Medium,Bronze,2032-05-21
MEM-6352,Lisa Oliver,Corporate,22,Male,Low,Bronze,2032-05-22
MEM-6353,Stephanie Hawkins,Consumer,42,Male,Medium,Bronze,2032-05-23
MEM-6354,David Tran,Corporate,41,Male,Medium,Bronze,2032-05-24
MEM-6355,Ralph Carlson,Home Office,18,Male,Low,Gold,2032-05-25
MEM-6356,Patrick Castro,Home Office,67,Male,Medium,Bronze,2032-05-26
MEM-6357,Luis Delacruz,Corporate,45,Female,Low,Silver,2032-05-27
MEM-6358,Tara Smith,Consumer,64,Male,Low,Bronze,2032-05-28
MEM-6359,Jennifer Savage,Home Office,38,Male,Medium,Gold,2032-05-29
MEM-6360,Aaron Ramirez,Corporate,36,Female,Medium,Bronze,2032-05-30
MEM-6361,Chase Johnson,Consumer,40,Male,Low,Silver,2032-05-31
MEM-6362,Jason Vega,Consumer,31,Female,Medium,Gold,2032-06-01
MEM-6363,Nicole Mccarthy,Consumer,23,Female,High,Bronze,2032-06-02
MEM-6364,Elizabeth Burton,Consumer,49,Male,Medium,Silver,2032-06-03
MEM-6365,Matthew Fitzgerald,Consumer,67,Female,Medium,Bronze,2032-06-04
MEM-6366,John Turner,Corporate,49,Female,Low,Bronze,2032-06-05
MEM-6367,Kristine Brown,Consumer,25,Male,Medium,Bronze,2032-06-06
MEM-6368,Jeffrey Campbell,Consumer,54,Female,Medium,Bronze,2032-06-07
MEM-6369,Dr. Sara Harris,Corporate,39,Male,Medium,Silver,2032-06-08
MEM-6370,Sarah Mejia,Home Office,25,Female,Medium,Bronze,2032-06-09
MEM-6371,Desiree Livingston,Corporate,55,Female,Medium,Gold,2032-06-10
MEM-6372,Matthew Dickerson,Consumer,27,Female,Low,Bronze,2032-06-11
MEM-6373,Phyllis Brock,Home Office,20,Male,Low,Bronze,2032-06-12
MEM-6374,Deborah Stevens,Home Office,30,Female,High,Bronze,2032-06-13
MEM-6375,Richard Nichols,Consumer,56,Male,Medium,Bronze,2032-06-14
MEM-6376,Daniel Valdez,Consumer,47,Male,Medium,Silver,2032-06-15
MEM-6377,Mark Gilbert,Corporate,21,Male,Medium,Silver,2032-06-16
MEM-6378,Jean Ortiz MD,Home Office,62,Female,Low,Silver,2032-06-17
MEM-6379,Seth Burns,Home Office,23,Female,Medium,Silver,2032-06-18
MEM-6380,Andrew Sweeney,Home Office,33,Female,Medium,Bronze,2032-06-19
MEM-6381,Andrew Hodges,Corporate,39,Male,High,Bronze,2032-06-20
MEM-6382,Robert Herrera,Corporate,44,Male,High,Bronze,2032-06-21
MEM-6383,Tracey Burns,Consumer,38,Male,Low,Silver,2032-06-22
MEM-6384,Nicholas Crawford,Consumer,46,Male,Low,Gold,2032-06-23
MEM-6385,Leslie Perez,Consumer,18,Female,Medium,Gold,2032-06-24
MEM-6386,Thomas Fletcher,Corporate,47,Male,Low,Gold,2032-06-25
MEM-6387,Ashley Robinson,Corporate,41,Male,Medium,Silver,2032-06-26
MEM-6388,Jacob Walker,Corporate,30,Female,Low,Silver,2032-06-27
MEM-6389,Melanie Rodriguez,Consumer,47,Female,Low,Bronze,2032-06-28
MEM-6390,April Ibarra,Corporate,43,Male,Low,Silver,2032-06-29
MEM-6391,Brandi Robinson,Consumer,51,Female,Low,Bronze,2032-06-30
MEM-6392,Christopher Ross,Consumer,37,Male,Medium,Bronze,2032-07-01
MEM-6393,Justin Lee,Corporate,68,Female,High,Bronze,2032-07-02
MEM-6394,Kimberly Robles,Corporate,23,Female,Low,Bronze,2032-07-03
MEM-6395,Michele Stevens,Home Office,60,Female,Medium,Bronze,2032-07-04
MEM-6396,Christopher King,Consumer,66,Male,Medium,Gold,2032-07-05
MEM-6397,Joshua Simon,Consumer,26,Female,Medium,Gold,2032-07-06
MEM-6398,Nicole Sims,Consumer,54,Male,High,Silver,2032-07-07
MEM-6399,Jeremy Walker,Consumer,54,Male,Medium,Gold,2032-07-08
MEM-6400,Jennifer Casey,Home Office,33,Female,Low,Bronze,2032-07-09
MEM-6401,Hannah Gibson,Corporate,21,Male,Low,Silver,2032-07-10
MEM-6402,Michael Harris,Home Office,49,Male,Medium,Gold,2032-07-11
MEM-6403,Ashley Myers,Consumer,37,Female,High,Bronze,2032-07-12
MEM-6404,Daniel White,Home Office,46,Female,Low,Bronze,2032-07-13
MEM-6405,Thomas Sims,Consumer,48,Male,Medium,Silver,2032-07-14
MEM-6406,Melanie Reynolds,Home Office,62,Male,Medium,Bronze,2032-07-15
MEM-6407,Julie Mosley,Consumer,34,Male,Medium,Bronze,2032-07-16
MEM-6408,Henry Dunn,Consumer,58,Male,Medium,Silver,2032-07-17
MEM-6409,Amber Caldwell,Corporate,42,Female,Medium,Bronze,2032-07-18
MEM-6410,Stephanie Brown,Home Office,62,Male,Low,Silver,2032-07-19
MEM-6411,Mark Jordan,Consumer,33,Female,Medium,Bronze,2032-07-20
MEM-6412,Amanda Elliott,Consumer,37,Male,Medium,Bronze,2032-07-21
MEM-6413,Philip Miller,Home Office,59,Male,Medium,Gold,2032-07-22
MEM-6414,Douglas Martinez,Consumer,27,Female,Medium,Bronze,2032-07-23
MEM-6415,Marie Clark,Consumer,69,Female,Medium,Bronze,2032-07-24
MEM-6416,John Lee,Consumer,65,Female,Medium,Silver,2032-07-25
MEM-6417,William Moore,Consumer,40,Male,High,Bronze,2032-07-26
MEM-6418,Natalie Pierce,Home Office,69,Female,Low,Bronze,2032-07-27
MEM-6419,Johnathan Carroll,Corporate,50,Male,Medium,Silver,2032-07-28
MEM-6420,Timothy Moyer,Corporate,60,Male,Medium,Silver,2032-07-29
MEM-6421,Jennifer Bean,Home Office,30,Female,Medium,Silver,2032-07-30
MEM-6422,Melinda Mcdonald,Consumer,42,Male,High,Silver,2032-07-31
